order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-618982,2024-03-18,2024-03-18 05:19:17,CUST-472173,SKU-566648,CHK,In-Store,623,15138.9,454.17,14684.73,Mobile Wallet,ZAR,Promo,2024-04-22 23:14:02,2024-04-29 23:14:02,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-598749,2024-03-18,2024-03-18 11:03:57,CUST-471914,SKU-267825,SHOP,Online,596,13421.92,402.66,13019.26,Cash,ZAR,Promo,2025-10-06 03:07:59,2025-10-13 03:07:59,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-974203,2024-03-18,2024-03-18 00:55:43,CUST-362317,SKU-166203,SHOP,In-Store,894,25675.68,770.27,24905.41,Card,ZAR,Promo,2025-05-23 03:36:51,2025-05-30 03:36:51,POS,2024-03-21 00:00:00,BATCH-20260302-01
ORD-864894,2024-03-18,2024-03-18 05:33:05,CUST-520056,SKU-556717,USV,In-Store,56,1673.28,50.2,1623.08,Voucher,ZAR,Regular,2025-04-10 08:43:16,2025-05-10 08:43:16,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-796237,2024-03-18,2024-03-18 09:45:53,CUST-709486,SKU-798644,SHOP,Online,388,36107.28,1083.22,35024.06,Mobile Wallet,ZAR,Promo,2025-10-15 16:23:01,2025-10-22 16:23:01,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-591847,2024-03-18,2024-03-18 05:30:33,CUST-945691,SKU-794992,USV,In-Store,660,24829.2,744.88,24084.32,Mobile Wallet,ZAR,Promo,2025-07-02 23:32:30,2025-07-09 23:32:30,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-694926,2024-03-18,2024-03-18 22:36:14,CUST-716959,SKU-997257,SHOP,Online,12,1240.8,37.22,1203.58,Cash,ZAR,Regular,2024-06-01 07:34:17,2024-07-01 07:34:17,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-529772,2024-03-18,2024-03-18 19:18:46,CUST-809508,SKU-639815,SHOP,In-Store,518,7252.0,217.56,7034.44,Voucher,ZAR,Promo,2024-12-17 01:07:56,2024-12-24 01:07:56,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-960684,2024-03-18,2024-03-18 12:36:11,CUST-117991,SKU-706682,CHK,In-Store,906,78532.08,2355.96,76176.12,EFT,ZAR,Regular,2025-06-28 16:55:45,2025-07-28 16:55:45,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-238820,2024-03-18,2024-03-18 02:02:10,CUST-257130,SKU-605307,C60,Online,132,2226.84,66.81,2160.03,EFT,ZAR,Promo,2024-10-16 11:23:22,2024-10-23 11:23:22,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-412075,2024-03-18,2024-03-18 00:37:25,CUST-312891,SKU-965286,USV,In-Store,989,32449.09,973.47,31475.62,EFT,ZAR,Regular,2025-10-03 06:32:24,2025-11-03 06:32:24,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-702860,2024-03-18,2024-03-18 21:55:33,CUST-941171,SKU-894050,CHK,In-Store,835,32548.3,976.45,31571.85,Card,ZAR,Promo,2025-08-02 19:22:22,2025-08-09 19:22:22,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-537719,2024-03-18,2024-03-18 09:54:16,CUST-808199,SKU-731750,CHK,Online,37,1415.62,42.47,1373.15,Mobile Wallet,ZAR,Regular,2025-07-17 23:42:32,2025-08-17 23:42:32,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-206832,2024-03-18,2024-03-18 10:29:39,CUST-918330,SKU-650708,C60,Online,341,11931.59,357.95,11573.64,Voucher,ZAR,Regular,2024-03-21 04:15:34,2024-04-21 04:15:34,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-645310,2024-03-18,2024-03-18 01:58:17,CUST-390110,SKU-272352,SHOP,In-Store,56,1481.2,44.44,1436.76,Mobile Wallet,ZAR,Regular,2024-02-01 22:36:19,2024-03-01 22:36:19,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-984103,2024-03-18,2024-03-18 20:52:13,CUST-817233,SKU-638652,C60,In-Store,811,15035.94,451.08,14584.86,Mobile Wallet,ZAR,Promo,2025-08-18 20:50:01,2025-08-25 20:50:01,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-979340,2024-03-18,2024-03-18 17:42:07,CUST-506574,SKU-635785,SHOP,Online,502,29070.82,872.12,28198.7,Voucher,ZAR,Promo,2024-09-20 04:35:45,2024-09-27 04:35:45,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-211217,2024-03-18,2024-03-18 08:09:01,CUST-106269,SKU-968069,C60,In-Store,33,1258.29,37.75,1220.54,Mobile Wallet,ZAR,Regular,2024-11-01 21:18:39,2024-12-01 21:18:39,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-260149,2024-03-18,2024-03-18 09:37:59,CUST-472173,SKU-625313,CHK,In-Store,951,50526.63,1515.8,49010.83,EFT,ZAR,Promo,2025-05-24 13:13:52,2025-05-31 13:13:52,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-359874,2024-03-18,2024-03-18 10:59:12,CUST-686617,SKU-688282,CHK,In-Store,428,11581.68,347.45,11234.23,Mobile Wallet,ZAR,Promo,2024-10-06 07:53:42,2024-10-13 07:53:42,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-743522,2024-03-18,2024-03-18 06:52:28,CUST-496020,SKU-956919,CHK,In-Store,81,1699.38,50.98,1648.4,Cash,ZAR,Promo,2025-06-27 23:52:01,2025-07-04 23:52:01,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-738077,2024-03-18,2024-03-18 02:45:55,CUST-136491,SKU-610314,USV,In-Store,561,30860.61,925.82,29934.79,Cash,ZAR,Regular,2025-05-24 22:10:23,2025-06-24 22:10:23,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-246338,2024-03-18,2024-03-18 05:23:21,CUST-766120,SKU-702281,CHK,In-Store,743,17616.53,528.5,17088.03,Cash,ZAR,Promo,2024-01-18 07:50:11,2024-01-25 07:50:11,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-405427,2024-03-18,2024-03-18 11:22:11,CUST-471520,SKU-890586,USV,In-Store,615,16672.65,500.18,16172.47,Voucher,ZAR,Promo,2024-07-28 18:06:01,2024-08-04 18:06:01,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-755612,2024-03-18,2024-03-18 12:41:40,CUST-930559,SKU-214171,USV,In-Store,824,28675.2,860.26,27814.94,EFT,ZAR,Promo,2025-05-15 16:15:07,2025-05-22 16:15:07,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-827706,2024-03-18,2024-03-18 23:41:22,CUST-467432,SKU-533224,CHK,In-Store,435,51047.25,1531.42,49515.83,Card,ZAR,Promo,2025-07-19 02:13:53,2025-07-26 02:13:53,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-642818,2024-03-18,2024-03-18 15:07:22,CUST-597763,SKU-515036,CHK,Online,962,93285.14,2798.55,90486.59,EFT,ZAR,Promo,2025-06-12 03:18:20,2025-06-19 03:18:20,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-927573,2024-03-18,2024-03-18 01:41:47,CUST-922026,SKU-101870,SHOP,In-Store,723,11640.3,349.21,11291.09,EFT,ZAR,Promo,2024-12-07 14:47:45,2024-12-14 14:47:45,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-937737,2024-03-18,2024-03-18 10:38:52,CUST-596662,SKU-487558,USV,In-Store,928,26392.32,791.77,25600.55,EFT,ZAR,Regular,2025-08-14 08:29:49,2025-09-14 08:29:49,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-754935,2024-03-18,2024-03-18 02:07:38,CUST-642588,SKU-218589,C60,In-Store,707,66097.43,1982.92,64114.51,Mobile Wallet,ZAR,Regular,2024-02-20 19:19:12,2024-03-20 19:19:12,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-944874,2024-03-18,2024-03-18 03:51:40,CUST-252667,SKU-524987,SHOP,In-Store,906,26092.8,782.78,25310.02,Cash,ZAR,Regular,2024-12-19 06:10:18,2025-01-19 06:10:18,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-110081,2024-03-18,2024-03-18 16:09:36,CUST-981344,SKU-936231,SHOP,In-Store,175,15347.5,460.43,14887.07,Voucher,ZAR,Regular,2025-04-21 03:39:00,2025-05-21 03:39:00,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-723815,2024-03-18,2024-03-18 08:34:09,CUST-284475,SKU-445819,CHK,In-Store,920,15824.0,474.72,15349.28,Mobile Wallet,ZAR,Regular,2025-03-28 22:55:09,2025-04-28 22:55:09,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-919703,2024-03-18,2024-03-18 03:22:44,CUST-225516,SKU-157735,C60,In-Store,20,1195.6,35.87,1159.73,Voucher,ZAR,Promo,2025-02-27 06:18:57,2025-03-06 06:18:57,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-215056,2024-03-18,2024-03-18 19:41:57,CUST-358745,SKU-217510,C60,In-Store,601,10968.25,329.05,10639.2,Voucher,ZAR,Promo,2024-12-15 16:06:36,2024-12-22 16:06:36,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-717042,2024-03-18,2024-03-18 13:20:39,CUST-102558,SKU-633632,USV,In-Store,284,7676.52,230.3,7446.22,Mobile Wallet,ZAR,Regular,2025-03-28 03:59:20,2025-04-28 03:59:20,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-132150,2024-03-18,2024-03-18 22:05:56,CUST-240374,SKU-384113,SHOP,In-Store,562,59364.06,1780.92,57583.14,Mobile Wallet,ZAR,Promo,2025-01-02 15:37:52,2025-01-09 15:37:52,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-868505,2024-03-18,2024-03-18 06:36:29,CUST-794878,SKU-690797,SHOP,Online,640,11500.8,345.02,11155.78,Mobile Wallet,ZAR,Promo,2025-10-26 16:29:04,2025-11-02 16:29:04,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-345413,2024-03-18,2024-03-18 05:28:52,CUST-159016,SKU-774963,USV,In-Store,357,6161.82,184.85,5976.97,Mobile Wallet,ZAR,Regular,2025-09-06 17:11:41,2025-10-06 17:11:41,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-598191,2024-03-18,2024-03-18 15:03:51,CUST-337003,SKU-233320,CHK,In-Store,337,5691.93,170.76,5521.17,Mobile Wallet,ZAR,Promo,2024-09-14 23:01:17,2024-09-21 23:01:17,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-802437,2024-03-18,2024-03-18 15:22:56,CUST-809508,SKU-640613,SHOP,In-Store,23,370.3,11.11,359.19,Mobile Wallet,ZAR,Regular,2024-04-09 01:58:47,2024-05-09 01:58:47,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-847386,2024-03-18,2024-03-18 10:55:43,CUST-789117,SKU-286921,C60,Online,684,36881.28,1106.44,35774.84,Voucher,ZAR,Regular,2025-01-26 00:03:47,2025-02-26 00:03:47,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-105858,2024-03-18,2024-03-18 23:01:41,CUST-918330,SKU-216043,C60,Online,728,17413.76,522.41,16891.35,Mobile Wallet,ZAR,Regular,2025-09-05 17:05:13,2025-10-05 17:05:13,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-991038,2024-03-18,2024-03-18 10:14:47,CUST-349827,SKU-784859,C60,In-Store,931,99719.41,2991.58,96727.83,Card,ZAR,Promo,2025-12-02 11:12:03,2025-12-09 11:12:03,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-275577,2024-03-18,2024-03-18 12:10:21,CUST-212688,SKU-388596,CHK,Online,873,108155.97,3244.68,104911.29,Voucher,ZAR,Regular,2024-07-13 09:00:51,2024-08-13 09:00:51,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-320300,2024-03-18,2024-03-18 08:27:01,CUST-506275,SKU-230072,C60,Online,965,58710.6,1761.32,56949.28,Mobile Wallet,ZAR,Promo,2025-04-01 05:46:26,2025-04-08 05:46:26,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-756262,2024-03-18,2024-03-18 00:07:30,CUST-656703,SKU-324545,SHOP,Online,183,4190.7,125.72,4064.98,Voucher,ZAR,Regular,2025-06-18 18:42:02,2025-07-18 18:42:02,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-424725,2024-03-18,2024-03-18 22:36:35,CUST-356219,SKU-753597,CHK,Online,187,5879.28,176.38,5702.9,Voucher,ZAR,Promo,2024-08-14 21:58:32,2024-08-21 21:58:32,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-715819,2024-03-18,2024-03-18 16:07:10,CUST-215485,SKU-991728,C60,Online,62,1861.24,55.84,1805.4,Voucher,ZAR,Promo,2025-02-18 21:02:05,2025-02-25 21:02:05,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-684033,2024-03-18,2024-03-18 03:26:06,CUST-313380,SKU-713699,SHOP,Online,974,24749.34,742.48,24006.86,Mobile Wallet,ZAR,Promo,2025-02-13 13:34:13,2025-02-20 13:34:13,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-194531,2024-03-18,2024-03-18 23:56:59,CUST-517294,SKU-816894,SHOP,Online,665,16172.8,485.18,15687.62,Card,ZAR,Promo,2024-03-21 10:03:16,2024-03-28 10:03:16,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-778269,2024-03-18,2024-03-18 05:02:51,CUST-766120,SKU-725911,CHK,In-Store,744,74087.52,2222.63,71864.89,Voucher,ZAR,Regular,2024-05-11 20:40:43,2024-06-11 20:40:43,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-225025,2024-03-18,2024-03-18 00:58:29,CUST-712736,SKU-710496,CHK,In-Store,683,12369.13,371.07,11998.06,EFT,ZAR,Promo,2024-09-06 09:01:08,2024-09-13 09:01:08,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-965658,2024-03-18,2024-03-18 06:48:13,CUST-496020,SKU-494322,CHK,In-Store,956,18613.32,558.4,18054.92,Cash,ZAR,Regular,2025-03-25 00:02:07,2025-04-25 00:02:07,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-345476,2024-03-18,2024-03-18 10:51:56,CUST-571571,SKU-668066,SHOP,In-Store,538,10184.34,305.53,9878.81,Cash,ZAR,Promo,2024-11-17 04:56:31,2024-11-24 04:56:31,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-957445,2024-03-18,2024-03-18 02:11:44,CUST-563243,SKU-760545,CHK,In-Store,219,4182.9,125.49,4057.41,Cash,ZAR,Regular,2025-02-05 09:15:30,2025-03-05 09:15:30,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-886959,2024-03-18,2024-03-18 03:41:41,CUST-215485,SKU-832258,C60,Online,952,16126.88,483.81,15643.07,Card,ZAR,Promo,2024-09-03 19:58:54,2024-09-10 19:58:54,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-406938,2024-03-18,2024-03-18 02:34:46,CUST-938778,SKU-968069,CHK,In-Store,455,18391.1,551.73,17839.37,Card,ZAR,Regular,2025-12-12 01:07:33,2026-01-12 01:07:33,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-117610,2024-03-18,2024-03-18 20:44:43,CUST-708968,SKU-833143,C60,In-Store,371,5973.1,179.19,5793.91,Cash,ZAR,Promo,2024-07-16 01:05:21,2024-07-23 01:05:21,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-797140,2024-03-18,2024-03-18 18:18:24,CUST-459885,SKU-574988,USV,In-Store,480,37113.6,1113.41,36000.19,Voucher,ZAR,Regular,2024-02-21 11:31:09,2024-03-21 11:31:09,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-328483,2024-03-18,2024-03-18 16:29:16,CUST-226046,SKU-600360,SHOP,In-Store,549,14504.58,435.14,14069.44,Cash,ZAR,Promo,2025-12-17 07:46:18,2025-12-24 07:46:18,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-152752,2024-03-18,2024-03-18 00:50:21,CUST-231162,SKU-610314,CHK,In-Store,109,5657.1,169.71,5487.39,Mobile Wallet,ZAR,Promo,2024-06-03 01:20:15,2024-06-10 01:20:15,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-965123,2024-03-18,2024-03-18 17:54:31,CUST-210011,SKU-471954,C60,Online,556,8017.52,240.53,7776.99,Card,ZAR,Promo,2024-09-08 12:45:20,2024-09-15 12:45:20,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-431100,2024-03-18,2024-03-18 09:03:04,CUST-431557,SKU-384070,USV,Online,117,4044.69,121.34,3923.35,Card,ZAR,Regular,2025-01-22 04:51:00,2025-02-22 04:51:00,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-115123,2024-03-18,2024-03-18 12:44:13,CUST-226161,SKU-233831,CHK,Online,272,5227.84,156.84,5071.0,Mobile Wallet,ZAR,Promo,2024-02-23 03:28:34,2024-03-01 03:28:34,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-190776,2024-03-18,2024-03-18 15:10:20,CUST-281014,SKU-785064,C60,In-Store,282,37373.46,1121.2,36252.26,Cash,ZAR,Promo,2024-05-03 07:46:54,2024-05-10 07:46:54,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-460067,2024-03-18,2024-03-18 13:55:59,CUST-641839,SKU-199941,SHOP,Online,38,589.0,17.67,571.33,Mobile Wallet,ZAR,Promo,2024-05-07 11:39:35,2024-05-14 11:39:35,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-655834,2024-03-18,2024-03-18 02:05:35,CUST-608058,SKU-693441,C60,Online,162,13418.46,402.55,13015.91,Cash,ZAR,Promo,2025-05-28 09:58:54,2025-06-04 09:58:54,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-601699,2024-03-18,2024-03-18 09:04:22,CUST-864225,SKU-604173,C60,Online,864,66113.28,1983.4,64129.88,Cash,ZAR,Promo,2024-07-28 13:56:36,2024-08-04 13:56:36,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-179098,2024-03-18,2024-03-18 23:36:01,CUST-545835,SKU-576532,SHOP,In-Store,180,3895.2,116.86,3778.34,EFT,ZAR,Promo,2024-07-15 08:05:06,2024-07-22 08:05:06,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-940771,2024-03-18,2024-03-18 18:32:31,CUST-603160,SKU-853463,C60,Online,604,15933.52,478.01,15455.51,Card,ZAR,Promo,2024-01-23 05:21:44,2024-01-30 05:21:44,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-708077,2024-03-18,2024-03-18 11:30:10,CUST-603411,SKU-582141,C60,Online,419,12356.31,370.69,11985.62,EFT,ZAR,Promo,2025-12-26 19:42:10,2026-01-02 19:42:10,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-184889,2024-03-18,2024-03-18 07:07:56,CUST-687849,SKU-927949,USV,In-Store,985,47900.55,1437.02,46463.53,Card,ZAR,Promo,2025-08-08 23:47:08,2025-08-15 23:47:08,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-251364,2024-03-18,2024-03-18 20:31:51,CUST-494644,SKU-370623,SHOP,Online,588,12395.04,371.85,12023.19,Voucher,ZAR,Promo,2024-11-25 11:20:43,2024-12-02 11:20:43,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-380060,2024-03-18,2024-03-18 15:43:54,CUST-480581,SKU-241597,USV,Online,214,20828.62,624.86,20203.76,Card,ZAR,Promo,2025-12-20 16:52:28,2025-12-27 16:52:28,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-274703,2024-03-18,2024-03-18 20:09:59,CUST-514185,SKU-106154,USV,Online,802,28567.24,857.02,27710.22,Voucher,ZAR,Promo,2025-03-16 12:32:48,2025-03-23 12:32:48,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-938245,2024-03-18,2024-03-18 20:19:16,CUST-320936,SKU-370363,SHOP,In-Store,403,38567.1,1157.01,37410.09,EFT,ZAR,Promo,2024-12-22 09:20:15,2024-12-29 09:20:15,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-862223,2024-03-18,2024-03-18 21:55:04,CUST-586990,SKU-282073,CHK,In-Store,852,22799.52,683.99,22115.53,EFT,ZAR,Promo,2024-04-20 13:55:01,2024-04-27 13:55:01,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-423888,2024-03-18,2024-03-18 08:13:44,CUST-569434,SKU-926580,SHOP,In-Store,176,7143.84,214.32,6929.52,Mobile Wallet,ZAR,Promo,2025-12-11 01:33:42,2025-12-18 01:33:42,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-712586,2024-03-18,2024-03-18 16:56:01,CUST-898751,SKU-627105,SHOP,In-Store,772,16065.32,481.96,15583.36,Mobile Wallet,ZAR,Promo,2024-03-12 05:58:13,2024-03-19 05:58:13,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-885668,2024-03-18,2024-03-18 13:24:21,CUST-766120,SKU-274520,CHK,In-Store,852,18888.84,566.67,18322.17,Mobile Wallet,ZAR,Regular,2024-02-25 01:19:01,2024-03-25 01:19:01,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-921336,2024-03-18,2024-03-18 09:39:28,CUST-960020,SKU-535130,SHOP,In-Store,209,7576.25,227.29,7348.96,EFT,ZAR,Promo,2025-03-05 00:04:34,2025-03-12 00:04:34,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-815257,2024-03-18,2024-03-18 07:50:38,CUST-611062,SKU-566648,CHK,Online,763,19654.88,589.65,19065.23,Cash,ZAR,Promo,2025-05-04 20:26:57,2025-05-11 20:26:57,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-306626,2024-03-18,2024-03-18 07:43:30,CUST-409733,SKU-743433,SHOP,In-Store,499,37879.09,1136.37,36742.72,Card,ZAR,Regular,2024-02-28 19:21:14,2024-03-28 19:21:14,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-218858,2024-03-18,2024-03-18 17:03:46,CUST-549882,SKU-272037,SHOP,Online,389,12615.27,378.46,12236.81,Voucher,ZAR,Regular,2024-01-07 14:57:47,2024-02-07 14:57:47,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-728257,2024-03-18,2024-03-18 01:01:29,CUST-384862,SKU-944569,SHOP,In-Store,600,18246.0,547.38,17698.62,Card,ZAR,Promo,2024-09-06 06:02:57,2024-09-13 06:02:57,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-458117,2024-03-18,2024-03-18 09:38:48,CUST-515582,SKU-954219,SHOP,In-Store,671,17325.22,519.76,16805.46,Voucher,ZAR,Regular,2025-02-20 06:04:41,2025-03-20 06:04:41,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-481467,2024-03-18,2024-03-18 05:39:02,CUST-603929,SKU-864283,C60,In-Store,155,4194.3,125.83,4068.47,Voucher,ZAR,Regular,2025-01-22 19:49:56,2025-02-22 19:49:56,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-296277,2024-03-18,2024-03-18 18:34:28,CUST-168301,SKU-902563,SHOP,In-Store,207,6741.99,202.26,6539.73,Voucher,ZAR,Regular,2024-04-06 12:09:09,2024-05-06 12:09:09,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-772827,2024-03-18,2024-03-18 23:58:23,CUST-352156,SKU-375610,CHK,Online,67,1646.86,49.41,1597.45,Cash,ZAR,Promo,2025-02-25 09:30:30,2025-03-04 09:30:30,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-267882,2024-03-18,2024-03-18 05:15:44,CUST-342751,SKU-667867,USV,Online,867,16238.91,487.17,15751.74,Card,ZAR,Regular,2025-01-03 08:05:09,2025-02-03 08:05:09,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
