order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-274413,2025-05-27,2025-05-27,CUST-226455,SKU-326009,SHOP,In-Store,667,22284.47,668.53,21615.94,Voucher,ZAR,Regular,2025-07-11 17:11:24,2025-08-11 17:11:24,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-417339,2025-05-27,2025-05-27,CUST-498358,SKU-274702,C60,,77,1173.48,35.2,1138.28,Voucher,ZAR,Promo,2025-09-20 15:10:18,2025-09-27 15:10:18,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-295124,2025-05-27,2025-05-27,CUST-907469,SKU-490587,C60,Online,725,33480.5,1004.41,32476.09,Cash,ZAR,Regular,2025-12-21 04:39:16,2026-01-21 04:39:16,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-135537,2025-05-27,2025-05-27,CUST-539068,SKU-784629,C60,Online,182,5065.06,151.95,4913.11,EFT,ZAR,Promo,2025-02-07 10:26:39,2025-02-14 10:26:39,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-649021,2025-05-27,2025-05-27,CUST-717176,SKU-364724,SHOP,Online,544,23000.32,690.01,22310.31,Voucher,ZAR,Regular,2025-11-05 12:57:50,2025-12-05 12:57:50,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-688374,2025-05-27,2025-05-27,CUST-707432,SKU-831312,SHOP,In-Store,870,31146.0,934.38,30211.62,EFT,ZAR,Promo,2025-03-02 07:58:47,2025-03-09 07:58:47,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-119897,2025-05-27,2025-05-27,CUST-252644,SKU-868430,CHK,Online,997,52860.94,1585.83,51275.11,Card,ZAR,Regular,2024-08-20 22:55:00,2024-09-20 22:55:00,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-964177,2025-05-27,2025-05-27,CUST-906888,SKU-798974,SHOP,Online,394,9972.14,299.16,9672.98,EFT,ZAR,Promo,2024-07-07 20:25:35,2024-07-14 20:25:35,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-543212,2025-05-27,2025-05-27,CUST-916298,SKU-699209,C60,Online,989,80336.47,2410.09,77926.38,Mobile Wallet,ZAR,Regular,2025-10-04 20:36:59,2025-11-04 20:36:59,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-250678,2025-05-27,2025-05-27,CUST-175248,SKU-364724,CHK,In-Store,526,20982.14,629.46,20352.68,Mobile Wallet,ZAR,Regular,2024-10-25 09:27:31,2024-11-25 09:27:31,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-662308,2025-05-27,2025-05-27,CUST-428777,SKU-553763,SHOP,In-Store,969,15474.93,464.25,15010.68,Cash,ZAR,Promo,2025-01-16 04:19:18,2025-01-23 04:19:18,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-712320,2025-05-27,2025-05-27,CUST-344260,SKU-707658,CHK,Online,197,4942.73,148.28,4794.45,EFT,ZAR,Regular,2025-03-09 18:09:01,2025-04-09 18:09:01,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-210397,2025-05-27,2025-05-27,CUST-551331,SKU-303416,USV,In-Store,248,8417.12,252.51,8164.61,Mobile Wallet,ZAR,Promo,2024-07-16 15:37:27,2024-07-23 15:37:27,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-616994,2025-05-27,2025-05-27,CUST-580655,SKU-915057,SHOP,In-Store,229,22396.2,671.89,21724.31,Mobile Wallet,ZAR,Promo,2025-05-18 05:53:08,2025-05-25 05:53:08,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-217709,2025-05-27,2025-05-27,CUST-546120,SKU-768294,C60,Online,59,1833.13,54.99,1778.14,Mobile Wallet,ZAR,Promo,2025-01-02 19:57:23,2025-01-09 19:57:23,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-548077,2025-05-27,2025-05-27,CUST-118562,SKU-587936,SHOP,In-Store,950,14962.5,448.88,14513.62,EFT,ZAR,Promo,2024-03-08 09:22:29,2024-03-15 09:22:29,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-250883,2025-05-27,2025-05-27,CUST-271690,SKU-339883,CHK,Online,793,19412.64,582.38,18830.26,Mobile Wallet,ZAR,Regular,2024-09-26 04:22:24,2024-10-26 04:22:24,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-936745,2025-05-27,2025-05-27,CUST-465116,SKU-631825,USV,In-Store,147,4955.37,148.66,4806.71,EFT,ZAR,Regular,2025-06-07 08:30:15,2025-07-07 08:30:15,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-155167,2025-05-27,2025-05-27,CUST-288996,SKU-298713,USV,Online,421,7270.67,218.12,7052.55,Voucher,ZAR,Promo,2025-12-21 06:47:56,2025-12-28 06:47:56,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-411888,2025-05-27,2025-05-27,CUST-109711,SKU-294729,USV,In-Store,82,1501.42,45.04,1456.38,Cash,ZAR,Regular,2024-07-21 18:22:37,2024-08-21 18:22:37,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-298277,2025-05-27,2025-05-27,CUST-895419,SKU-361885,CHK,Online,508,15646.4,,15177.01,EFT,ZAR,Regular,2025-05-07 12:24:59,2025-06-07 12:24:59,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-219736,2025-05-27,2025-05-27,CUST-532135,SKU-385682,SHOP,In-Store,535,14140.05,424.2,13715.85,Cash,ZAR,Regular,2024-03-01 04:29:03,2024-04-01 04:29:03,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-453983,2025-05-27,2025-05-27,CUST-408285,SKU-843526,CHK,Online,248,7541.68,226.25,7315.43,Cash,ZAR,Regular,2024-10-26 10:18:34,2024-11-26 10:18:34,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-315819,2025-05-27,2025-05-27,CUST-974205,SKU-165625,C60,In-Store,33,891.99,26.76,865.23,Voucher,ZAR,Regular,2024-12-12 18:01:25,2025-01-12 18:01:25,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-812055,2025-05-27,2025-05-27,CUST-602863,SKU-802863,SHOP,Online,815,15248.65,457.46,14791.19,Card,ZAR,Promo,2025-12-10 09:07:04,2025-12-17 09:07:04,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-890845,2025-05-27,2025-05-27,CUST-112114,SKU-757421,C60,In-Store,496,8818.88,264.57,8554.31,Card,ZAR,Promo,2025-12-21 04:25:33,2025-12-28 04:25:33,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-897053,2025-05-27,2025-05-27,CUST-307807,SKU-875542,SHOP,Online,821,28004.31,840.13,27164.18,Voucher,ZAR,Promo,2025-12-18 20:05:48,2025-12-25 20:05:48,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-274592,2025-05-27,2025-05-27,CUST-129462,SKU-215161,C60,In-Store,472,21933.84,658.02,21275.82,EFT,ZAR,Regular,2024-11-23 09:32:14,2024-12-23 09:32:14,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-725922,2025-05-27,2025-05-27,CUST-760491,SKU-847432,CHK,In-Store,805,12356.75,370.7,11986.05,,ZAR,Promo,2025-07-15 20:47:58,2025-07-22 20:47:58,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-644184,2025-05-27,2025-05-27,CUST-311829,SKU-916876,CHK,In-Store,885,81968.7,2459.06,79509.64,Cash,ZAR,Regular,2025-05-26 23:49:45,2025-06-26 23:49:45,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-268574,2025-05-27,2025-05-27,CUST-749623,SKU-673975,CHK,In-Store,268,4786.48,143.59,4642.89,Card,ZAR,Promo,2025-06-27 12:54:30,2025-07-04 12:54:30,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-982910,2025-05-27,2025-05-27,CUST-644278,SKU-471394,C60,Online,845,17204.2,516.13,16688.07,Card,ZAR,Regular,2025-05-14 13:03:04,2025-06-14 13:03:04,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-579638,2025-05-27,2025-05-27,CUST-597579,SKU-645310,C60,In-Store,491,9230.8,276.92,8953.88,Cash,ZAR,Promo,2025-02-18 06:05:22,2025-02-25 06:05:22,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-939502,2025-05-27,2025-05-27,CUST-272144,SKU-457137,USV,Online,244,5209.4,156.28,5053.12,Card,ZAR,Regular,2025-04-25 11:02:05,2025-05-25 11:02:05,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-439730,2025-05-27,2025-05-27,CUST-933467,SKU-362591,SHOP,Online,128,3453.44,103.6,3349.84,Mobile Wallet,ZAR,Regular,2024-11-06 09:03:18,2024-12-06 09:03:18,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-440814,2025-05-27,2025-05-27,CUST-203506,SKU-303016,CHK,Online,854,29881.46,896.44,28985.02,EFT,ZAR,Regular,2025-12-13 23:45:51,2026-01-13 23:45:51,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-571126,2025-05-27,2025-05-27,CUST-611621,SKU-368163,C60,Online,381,10603.23,318.1,10285.13,Voucher,ZAR,Regular,2025-02-18 16:34:17,2025-03-18 16:34:17,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-369058,2025-05-27,2025-05-27,CUST-874153,SKU-320196,CHK,In-Store,600,8958.0,268.74,8689.26,Mobile Wallet,ZAR,Regular,2025-04-07 18:41:04,2025-05-07 18:41:04,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-458688,2025-05-27,2025-05-27,CUST-522378,SKU-490663,SHOP,In-Store,720,9799.2,293.98,9505.22,Card,ZAR,Regular,2024-06-20 15:08:00,2024-07-20 15:08:00,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-107271,2025-05-27,2025-05-27,CUST-534512,SKU-965950,C60,Online,720,26244.0,787.32,25456.68,Voucher,ZAR,Regular,2025-03-04 16:31:49,2025-04-04 16:31:49,POS,2025-05-29 00:00:00,BATCH-20260224-01
ORD-754516,2025-05-27,2025-05-27,CUST-214364,SKU-692881,C60,Online,619,9798.77,293.96,9504.81,EFT,ZAR,Regular,2024-08-25 01:50:48,2024-09-25 01:50:48,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-557769,2025-05-27,2025-05-27,CUST-215530,SKU-328080,C60,Online,909,19170.81,575.12,18595.69,Mobile Wallet,ZAR,Promo,2024-05-05 06:14:22,2024-05-12 06:14:22,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-672545,2025-05-27,2025-05-27,CUST-148637,SKU-148629,C60,Online,965,50054.55,1501.64,48552.91,Mobile Wallet,ZAR,Promo,2025-08-04 01:24:38,2025-08-11 01:24:38,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-944948,2025-05-27,2025-05-27,CUST-512762,SKU-532288,C60,In-Store,326,6262.46,187.87,6074.59,Cash,ZAR,Promo,2025-08-14 11:12:30,2025-08-21 11:12:30,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-698392,2025-05-27,2025-05-27,CUST-804073,SKU-292219,USV,In-Store,544,8334.08,250.02,8084.06,Card,ZAR,Promo,2024-08-02 14:47:55,2024-08-09 14:47:55,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-525429,2025-05-27,2025-05-27,CUST-724688,SKU-302028,SHOP,Online,922,72257.14,2167.71,70089.43,Mobile Wallet,ZAR,Regular,2024-02-17 01:59:57,2024-03-17 01:59:57,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-116265,2025-05-27,2025-05-27,CUST-266914,SKU-328080,C60,Online,909,20325.24,609.76,19715.48,Card,ZAR,Promo,2025-12-16 18:20:56,2025-12-23 18:20:56,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-685285,2025-05-27,2025-05-27,CUST-564345,SKU-448560,CHK,Online,851,47698.55,1430.96,46267.59,Card,ZAR,Regular,2024-02-11 15:37:45,2024-03-11 15:37:45,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-409375,2025-05-27,2025-05-27,CUST-973357,SKU-364433,USV,In-Store,393,7616.34,228.49,7387.85,Mobile Wallet,ZAR,Regular,2025-12-24 00:16:02,2026-01-24 00:16:02,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-677244,2025-05-27,2025-05-27,CUST-721246,SKU-156169,CHK,Online,921,96658.95,2899.77,93759.18,Cash,ZAR,Regular,2024-12-17 19:48:55,2025-01-17 19:48:55,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-724604,2025-05-27,2025-05-27,CUST-215530,SKU-358274,C60,Online,489,13217.67,396.53,12821.14,EFT,ZAR,Regular,2025-07-25 05:19:26,2025-08-25 05:19:26,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-695544,2025-05-27,2025-05-27,CUST-117861,SKU-192404,USV,Online,631,11383.24,341.5,11041.74,Mobile Wallet,ZAR,Regular,2024-03-12 19:13:34,2024-04-12 19:13:34,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-147455,2025-05-27,2025-05-27,CUST-352375,SKU-719712,CHK,Online,801,17349.66,520.49,16829.17,Voucher,ZAR,Promo,2024-04-21 15:24:10,2024-04-28 15:24:10,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-116628,2025-05-27,2025-05-27,CUST-718304,SKU-100799,C60,In-Store,,20719.2,621.58,20097.62,EFT,ZAR,Promo,2025-09-12 21:05:32,2025-09-19 21:05:32,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-619703,2025-05-27,2025-05-27,CUST-408285,SKU-485544,CHK,Online,99,8203.14,246.09,7957.05,Voucher,ZAR,Promo,2024-07-06 15:43:54,2024-07-13 15:43:54,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-418051,2025-05-27,2025-05-27,CUST-763990,SKU-235316,USV,Online,97,9057.86,271.74,8786.12,Voucher,ZAR,Regular,2024-12-16 19:02:56,2025-01-16 19:02:56,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-503310,2025-05-27,2025-05-27,CUST-474800,SKU-587979,C60,In-Store,535,8720.5,261.62,8458.88,EFT,ZAR,Regular,2025-10-13 18:06:14,2025-11-13 18:06:14,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-936369,2025-05-27,2025-05-27,CUST-394084,SKU-751480,USV,Online,553,76424.6,2292.74,74131.86,Voucher,ZAR,Regular,2024-06-11 13:07:23,2024-07-11 13:07:23,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-763516,2025-05-27,2025-05-27,CUST-299098,SKU-657065,C60,Online,268,7579.04,227.37,7351.67,Mobile Wallet,ZAR,Promo,2024-11-22 19:32:24,2024-11-29 19:32:24,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-474808,2025-05-27,2025-05-27,CUST-798659,SKU-678044,USV,Online,728,74234.16,2227.02,72007.14,Voucher,ZAR,Promo,2025-11-20 07:44:59,2025-11-27 07:44:59,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-716865,2025-05-27,2025-05-27,CUST-466281,SKU-552797,SHOP,In-Store,557,20486.46,614.59,19871.87,Cash,ZAR,Promo,2025-03-22 20:08:25,2025-03-29 20:08:25,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-207675,2025-05-27,2025-05-27,CUST-616468,SKU-325613,SHOP,In-Store,966,17146.5,514.39,16632.11,Voucher,ZAR,Regular,2025-02-01 11:14:15,2025-03-01 11:14:15,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-422879,2025-05-27,2025-05-27,CUST-485007,SKU-131324,USV,Online,567,9089.01,272.67,8816.34,Cash,ZAR,Regular,2024-07-11 04:30:32,2024-08-11 04:30:32,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-356500,2025-05-27,2025-05-27,CUST-590933,SKU-456818,USV,Online,128,5864.96,175.95,5689.01,Voucher,ZAR,Promo,2024-03-24 19:04:43,2024-03-31 19:04:43,OnlinePlatform,2025-05-29 00:00:00,BATCH-20260224-01
ORD-303251,2025-05-27,2025-05-27,CUST-180023,SKU-651356,USV,In-Store,713,41247.05,1237.41,40009.64,Card,ZAR,Promo,2024-04-06 20:04:08,2024-04-13 20:04:08,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-820915,2025-05-27,2025-05-27,CUST-936592,SKU-686218,CHK,In-Store,698,69981.48,2099.44,67882.04,EFT,ZAR,Promo,2025-01-11 13:57:48,2025-01-18 13:57:48,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-805833,2025-05-27,2025-05-27,CUST-942551,SKU-131202,USV,Online,720,70034.4,2101.03,67933.37,Cash,ZAR,Promo,2025-09-01 06:15:19,2025-09-08 06:15:19,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-817959,2025-05-27,2025-05-27,CUST-309968,SKU-257871,USV,Online,765,17204.85,516.15,16688.7,Cash,ZAR,Regular,2025-06-13 16:04:14,2025-07-13 16:04:14,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-601355,2025-05-27,2025-05-27,CUST-665588,SKU-257871,C60,Online,205,4350.1,130.5,4219.6,EFT,ZAR,Promo,2024-09-25 20:07:52,2024-10-02 20:07:52,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-374520,2025-05-27,2025-05-27,CUST-974205,SKU-102240,C60,In-Store,486,17408.52,522.26,16886.26,Mobile Wallet,ZAR,Regular,2024-10-14 13:36:14,2024-11-14 13:36:14,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-184332,2025-05-27,2025-05-27,CUST-323022,SKU-802253,USV,Online,534,27180.6,815.42,26365.18,Voucher,ZAR,Promo,2024-12-07 16:56:03,2024-12-14 16:56:03,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-783731,2025-05-27,2025-05-27,CUST-616468,SKU-159749,SHOP,In-Store,304,4705.92,141.18,4564.74,Card,ZAR,Promo,2024-04-10 08:06:50,2024-04-17 08:06:50,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-127694,2025-05-27,2025-05-27,CUST-281704,SKU-497171,SHOP,In-Store,626,10742.16,322.26,10419.9,Card,ZAR,Promo,2025-05-11 03:18:25,2025-05-18 03:18:25,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-470887,2025-05-27,2025-05-27,CUST-361458,SKU-414435,SHOP,In-Store,972,17427.96,522.84,16905.12,Cash,ZAR,Promo,2024-06-01 01:55:52,2024-06-08 01:55:52,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-816445,2025-05-27,2025-05-27,CUST-308842,SKU-354956,CHK,In-Store,20,728.0,21.84,706.16,Mobile Wallet,ZAR,Promo,2024-02-23 20:59:04,2024-03-01 20:59:04,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-716230,2025-05-27,2025-05-27,CUST-506003,SKU-244911,C60,In-Store,592,10176.48,305.29,9871.19,Mobile Wallet,ZAR,Regular,2024-08-25 00:07:36,2024-09-25 00:07:36,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-418715,2025-05-27,2025-05-27,CUST-559098,SKU-224723,SHOP,Online,891,19076.31,572.29,18504.02,Mobile Wallet,ZAR,Regular,2025-11-06 20:00:13,2025-12-06 20:00:13,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-474711,2025-05-27,2025-05-27,CUST-152256,SKU-481415,USV,Online,630,71253.0,2137.59,69115.41,Card,ZAR,Regular,2024-05-02 09:22:15,2024-06-02 09:22:15,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-309355,2025-05-27,2025-05-27,CUST-189749,SKU-927074,USV,In-Store,989,17802.0,534.06,17267.94,EFT,ZAR,Regular,2025-02-01 19:21:08,2025-03-01 19:21:08,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-277938,2025-05-27,2025-05-27,CUST-933467,SKU-220450,SHOP,Online,730,30156.3,904.69,29251.61,Cash,ZAR,Promo,2025-10-21 08:00:05,2025-10-28 08:00:05,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-412498,2025-05-27,2025-05-27,CUST-534879,SKU-237836,SHOP,Online,855,13329.45,399.88,12929.57,Mobile Wallet,ZAR,Promo,2024-01-21 07:37:17,2024-01-28 07:37:17,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-869394,2025-05-27,2025-05-27,CUST-710758,SKU-145394,CHK,In-Store,756,63851.76,1915.55,61936.21,EFT,ZAR,Regular,2024-02-05 01:03:06,2024-03-05 01:03:06,POS,2026-02-24 17:26:42,BATCH-20260224-01
