order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-709085,2024-04-13,2024-04-13,CUST-668359,SKU-893028,SHOP,In-Store,38,20.19,0.61,19.58,Voucher,ZAR,Regular,2025-05-02 20:24:35,2025-06-02 20:24:35,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-778524,2024-04-13,2024-04-13,CUST-781597,SKU-185062,USV,Online,629,86.23,2.59,83.64,Mobile Wallet,ZAR,Promo,2024-12-03 21:37:57,2024-12-10 21:37:57,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-151195,2024-04-13,2024-04-13,CUST-663706,SKU-831773,SHOP,In-Store,271,35.23,1.06,34.17,Cash,ZAR,Regular,2024-04-19 21:46:01,2024-05-19 21:46:01,OnlinePlatform,2026-02-24 03:53:42,BATCH-20260224-01
ORD-277678,2024-04-13,2024-04-13,CUST-264118,SKU-305445,CHK,In-Store,365,103.19,3.1,100.09,Voucher,ZAR,Promo,2025-07-08 21:42:53,2025-07-15 21:42:53,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-541030,2024-04-13,2024-04-13,CUST-628558,SKU-614840,SHOP,Online,346,22.73,0.68,22.05,Cash,ZAR,Regular,2025-05-05 08:10:03,2025-06-05 08:10:03,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-182537,2024-04-13,2024-04-13,CUST-533541,SKU-760705,CHK,In-Store,114,24.32,0.73,23.59,Mobile Wallet,ZAR,Regular,2025-10-09 07:57:00,2025-11-09 07:57:00,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-370697,2024-04-13,2024-04-13,CUST-510401,SKU-298392,C60,In-Store,619,17.83,0.53,17.3,EFT,ZAR,Promo,2025-03-13 11:35:12,2025-03-20 11:35:12,OnlinePlatform,2026-02-24 03:53:42,BATCH-20260224-01
ORD-993178,2024-04-13,2024-04-13,CUST-159550,SKU-478157,USV,Online,178,31.27,0.94,30.33,Voucher,ZAR,Promo,2024-10-11 22:43:34,2024-10-18 22:43:34,OnlinePlatform,2026-02-24 03:53:42,BATCH-20260224-01
ORD-552342,2024-04-13,2024-04-13,CUST-848019,SKU-215998,SHOP,In-Store,398,87.5,2.62,84.88,Cash,ZAR,Regular,2024-09-10 19:15:03,2024-10-10 19:15:03,OnlinePlatform,2026-02-24 03:53:42,BATCH-20260224-01
ORD-504236,2024-04-13,2024-04-13,CUST-403731,SKU-333370,CHK,Online,216,20.53,0.62,19.91,Voucher,ZAR,Promo,2024-12-18 15:48:23,2024-12-25 15:48:23,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-298463,2024-04-13,2024-04-13,CUST-860949,SKU-581736,USV,Online,762,92.52,2.78,89.74,EFT,ZAR,Promo,2025-10-06 10:04:49,2025-10-13 10:04:49,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-294495,2024-04-13,2024-04-13,CUST-917116,SKU-475147,C60,In-Store,487,18.92,0.57,18.35,EFT,ZAR,Promo,2024-07-14 15:34:09,2024-07-21 15:34:09,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-100386,2024-04-13,2024-04-13,CUST-112842,SKU-249786,USV,Online,645,18.08,0.54,17.54,EFT,ZAR,Regular,2024-10-22 23:53:53,2024-11-22 23:53:53,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-920992,2024-04-13,2024-04-13,CUST-866709,SKU-288398,USV,Online,479,18.52,0.56,17.96,Mobile Wallet,ZAR,Regular,2025-01-25 02:58:10,2025-02-25 02:58:10,OnlinePlatform,2026-02-24 03:53:42,BATCH-20260224-01
ORD-481988,2024-04-13,2024-04-13,CUST-412023,SKU-911777,USV,Online,564,18.4,0.55,17.85,Cash,ZAR,Promo,2024-04-01 23:57:14,2024-04-08 23:57:14,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-413947,2024-04-13,2024-04-13,CUST-677310,SKU-514706,USV,Online,142,54.15,1.62,52.53,Mobile Wallet,ZAR,Regular,2025-05-12 09:12:06,2025-06-12 09:12:06,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-521964,2024-04-13,2024-04-13,CUST-913904,SKU-903097,C60,Online,415,32.59,0.98,31.61,Mobile Wallet,ZAR,Promo,2025-07-27 20:19:47,2025-08-03 20:19:47,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-446805,2024-04-13,2024-04-13,CUST-636070,SKU-979815,SHOP,Online,154,20.14,0.6,19.54,Cash,ZAR,Regular,2024-01-18 19:48:21,2024-02-18 19:48:21,POS,2026-02-24 03:53:42,BATCH-20260224-01
ORD-951926,2024-04-13,2024-04-13,CUST-822764,SKU-983463,USV,In-Store,330,33.59,1.01,32.58,Mobile Wallet,ZAR,Regular,2024-03-24 01:56:06,2024-04-24 01:56:06,POS,2026-02-24 03:53:42,BATCH-20260224-01
